g_loss,d_loss,wasserstein
-2.2169991677457634,-0.7664127539504658,0.8928563486446034
-1.6765454574064775,-1.0066772374239834,1.140928642316298
-2.4483529695055704,-1.0653050677342848,1.1711062626405195
-1.152869131754745,-0.9143102873455394,1.0382808284326033
-3.1386460878632287,-1.2259999134323813,1.3761541518298062
-1.1342881887473844,-0.9860342361710288,1.1514190895990892
-2.801497621969743,-1.124285421588204,1.2583432305942883
-1.3374343121593648,-1.0297953974116931,1.170153802091425
-2.2677130861715837,-1.1303413063287735,1.278977719220248
-1.7843832143328406,-1.0955953706394543,1.229685209014199
-2.0769845081323925,-0.99514685977589,1.1669615615497937
-1.0486623712561347,-0.9679360308430411,1.0854878696528347
-2.8098652200265364,-1.0533579642122441,1.2152035398916765
-1.6740137880498713,-0.8719145330515775,0.9929262291301381
-1.368322417140007,-0.9456513307311318,1.0595218647610058
-1.9087782055139542,-1.0664592493664136,1.196571176702326
-1.7760263654318722,-0.9622740582986311,1.1029036261818626
-1.5325605056502603,-0.6778059398586099,0.8837437629699707
-2.261723439801823,-0.9335831783034585,1.0813322392376987
-2.536868306723508,-0.9671961360357024,1.0976625680923462
-1.3659210669046098,-0.8519254557111047,1.0246503217653795
-1.860243340784853,-1.0350674797188153,1.1399227380752563
-2.387890263037248,-1.073136329650879,1.1876257874748923
-2.861791706559333,-1.005875370719216,1.1383478533137927
-1.0211209641261534,-0.8895340006459843,1.0126125704158435
-2.50705317475579,-0.8171330697157166,0.9469987587495283
-2.26586574586955,-0.9717440083622932,1.0890555327588862
-2.4227905706925825,-0.9984624114903536,1.1480082815343684
-1.9738088819113644,-1.037375656041232,1.1622432253577493
-2.4484560543840583,-0.9192367412827231,1.1110426837747747
-1.2967271195216612,-0.7887364355000582,0.8883347944779829
-2.304339272054759,-0.9194864468141035,1.0388699986717918
-2.4868967533111572,-1.0203276547518643,1.12318523905494
-2.193636574528434,-0.9524877694520083,1.08948368917812
-2.2635515819896352,-1.2058606120673092,1.3368895812468096
-1.5795682722871953,-1.0276157585057346,1.1443397944623774
-2.02560078014027,-1.0616033293984153,1.153623104095459
-2.788285504687916,-1.0150429552251643,1.1518123908476396
-1.6553663922981783,-1.0542892027984967,1.195418338884007
-2.0965505946766245,-0.9678802436048334,1.0700136531483044
-1.5673361474817449,-0.8738538514484059,1.0356010469523342
-1.8483581217852505,-0.8523077233271166,0.960754318670793
-1.9598787968808955,-1.1881363987922668,1.3598475076935508
-2.8669452450492163,-0.8102564378218218,0.9395016973668878
-1.431108222766356,-0.992963357405229,1.1838343360207297
-1.57236601005901,-1.008496956391768,1.1152528199282559
-2.881371969526464,-1.011618901382793,1.1431655992161145
