Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Apr 1, 2023 4:00 AM;Apr 1, 2023 5:00 AM;41,993.50;47,496.25;5,502.75;15,108.25
Apr 1, 2023 5:00 AM;Apr 1, 2023 6:00 AM;42,848.25;47,668.00;4,819.75;14,850.50
Apr 1, 2023 6:00 AM;Apr 1, 2023 7:00 AM;44,819.25;47,987.50;3,168.25;14,990.00
Apr 1, 2023 7:00 AM;Apr 1, 2023 8:00 AM;47,326.00;49,335.50;2,009.50;16,329.00
Apr 1, 2023 8:00 AM;Apr 1, 2023 9:00 AM;50,972.25;52,776.00;1,803.75;17,511.50
Apr 1, 2023 9:00 AM;Apr 1, 2023 10:00 AM;54,142.00;55,764.75;1,622.75;17,714.25
Apr 1, 2023 10:00 AM;Apr 1, 2023 11:00 AM;56,328.75;57,768.25;1,439.50;17,992.00
Apr 1, 2023 11:00 AM;Apr 1, 2023 12:00 PM;57,572.00;59,791.25;2,219.25;17,911.75
Apr 1, 2023 12:00 PM;Apr 1, 2023 1:00 PM;57,130.00;61,067.25;3,937.25;17,127.00
Apr 1, 2023 1:00 PM;Apr 1, 2023 2:00 PM;55,578.00;60,824.25;5,246.25;15,683.75
Apr 1, 2023 2:00 PM;Apr 1, 2023 3:00 PM;53,829.75;60,216.75;6,387.00;14,227.00
Apr 1, 2023 3:00 PM;Apr 1, 2023 4:00 PM;53,278.75;59,250.50;5,971.75;14,018.25
Apr 1, 2023 4:00 PM;Apr 1, 2023 5:00 PM;52,695.25;58,345.25;5,650.00;14,224.00
Apr 1, 2023 5:00 PM;Apr 1, 2023 6:00 PM;53,932.00;56,390.50;2,458.50;17,204.50
Apr 1, 2023 6:00 PM;Apr 1, 2023 7:00 PM;53,863.50;54,378.00;514.50;19,902.00
Apr 1, 2023 7:00 PM;Apr 1, 2023 8:00 PM;54,869.25;55,271.00;401.75;22,746.00
Apr 1, 2023 8:00 PM;Apr 1, 2023 9:00 PM;53,133.50;53,536.25;402.75;21,445.75
Apr 1, 2023 9:00 PM;Apr 1, 2023 10:00 PM;50,247.75;50,651.25;403.50;19,335.25
Apr 1, 2023 10:00 PM;Apr 1, 2023 11:00 PM;48,761.25;49,253.25;492.00;18,876.50
Apr 1, 2023 11:00 PM;Apr 2, 2023 12:00 AM;45,654.25;46,247.75;593.50;16,255.75
Apr 2, 2023 12:00 AM;Apr 2, 2023 1:00 AM;43,906.50;44,700.50;794.00;14,060.00
Apr 2, 2023 1:00 AM;Apr 2, 2023 2:00 AM;41,614.50;42,970.00;1,355.50;11,851.00
Apr 2, 2023 2:00 AM;Apr 2, 2023 3:00 AM;40,152.75;41,129.50;976.75;11,973.50
Apr 2, 2023 3:00 AM;Apr 2, 2023 4:00 AM;39,700.50;41,744.00;2,043.50;13,005.25
Apr 2, 2023 4:00 AM;Apr 2, 2023 5:00 AM;39,942.00;41,672.50;1,730.50;14,990.00
Apr 2, 2023 5:00 AM;Apr 2, 2023 6:00 AM;39,943.50;41,375.25;1,431.75;15,935.00
Apr 2, 2023 6:00 AM;Apr 2, 2023 7:00 AM;39,880.75;40,588.00;707.25;16,510.25
Apr 2, 2023 7:00 AM;Apr 2, 2023 8:00 AM;41,123.25;41,503.50;380.25;18,063.25
Apr 2, 2023 8:00 AM;Apr 2, 2023 9:00 AM;44,148.25;44,460.25;312.00;19,508.75
Apr 2, 2023 9:00 AM;Apr 2, 2023 10:00 AM;47,291.25;47,858.00;566.75;18,795.50
Apr 2, 2023 10:00 AM;Apr 2, 2023 11:00 AM;49,602.25;50,861.50;1,259.25;17,749.25
Apr 2, 2023 11:00 AM;Apr 2, 2023 12:00 PM;50,939.50;52,410.25;1,470.75;17,041.50
Apr 2, 2023 12:00 PM;Apr 2, 2023 1:00 PM;51,225.50;54,817.25;3,591.75;15,474.25
Apr 2, 2023 1:00 PM;Apr 2, 2023 2:00 PM;50,097.25;55,312.00;5,214.75;12,941.75
Apr 2, 2023 2:00 PM;Apr 2, 2023 3:00 PM;48,528.25;54,787.25;6,259.00;10,793.50
Apr 2, 2023 3:00 PM;Apr 2, 2023 4:00 PM;47,669.25;53,588.25;5,919.00;11,293.50
Apr 2, 2023 4:00 PM;Apr 2, 2023 5:00 PM;47,433.75;53,338.50;5,904.75;14,430.25
Apr 2, 2023 5:00 PM;Apr 2, 2023 6:00 PM;48,943.50;52,756.00;3,812.50;20,277.50
Apr 2, 2023 6:00 PM;Apr 2, 2023 7:00 PM;51,006.75;51,513.75;507.00;27,446.00
Apr 2, 2023 7:00 PM;Apr 2, 2023 8:00 PM;52,017.25;52,145.25;128.00;32,303.50
Apr 2, 2023 8:00 PM;Apr 2, 2023 9:00 PM;51,897.50;52,127.00;229.50;32,835.00
Apr 2, 2023 9:00 PM;Apr 2, 2023 10:00 PM;50,115.75;50,318.00;202.25;31,370.75
Apr 2, 2023 10:00 PM;Apr 2, 2023 11:00 PM;49,407.25;49,651.50;244.25;31,257.75
Apr 2, 2023 11:00 PM;Apr 3, 2023 12:00 AM;47,122.25;47,464.25;342.00;29,612.00
Apr 3, 2023 12:00 AM;Apr 3, 2023 1:00 AM;45,007.75;45,346.00;338.25;28,668.50
Apr 3, 2023 1:00 AM;Apr 3, 2023 2:00 AM;43,082.00;44,604.00;1,522.00;27,895.50
Apr 3, 2023 2:00 AM;Apr 3, 2023 3:00 AM;42,475.25;44,554.75;2,079.50;28,104.25
Apr 3, 2023 3:00 AM;Apr 3, 2023 4:00 AM;42,880.25;45,364.50;2,484.25;28,845.75
Apr 3, 2023 4:00 AM;Apr 3, 2023 5:00 AM;44,398.50;46,012.50;1,614.00;30,762.00
Apr 3, 2023 5:00 AM;Apr 3, 2023 6:00 AM;48,221.25;49,073.50;852.25;34,470.00
Apr 3, 2023 6:00 AM;Apr 3, 2023 7:00 AM;55,088.25;55,614.25;526.00;41,414.25
Apr 3, 2023 7:00 AM;Apr 3, 2023 8:00 AM;59,235.00;59,393.25;158.25;45,074.50
Apr 3, 2023 8:00 AM;Apr 3, 2023 9:00 AM;61,213.50;61,307.25;93.75;43,569.25
Apr 3, 2023 9:00 AM;Apr 3, 2023 10:00 AM;62,037.75;62,588.75;551.00;36,938.75
Apr 3, 2023 10:00 AM;Apr 3, 2023 11:00 AM;62,114.00;64,172.50;2,058.50;28,403.25
Apr 3, 2023 11:00 AM;Apr 3, 2023 12:00 PM;62,267.75;65,428.00;3,160.25;23,681.50
Apr 3, 2023 12:00 PM;Apr 3, 2023 1:00 PM;61,500.50;66,573.00;5,072.50;21,222.00
Apr 3, 2023 1:00 PM;Apr 3, 2023 2:00 PM;60,627.25;65,807.25;5,180.00;21,425.75
Apr 3, 2023 2:00 PM;Apr 3, 2023 3:00 PM;58,659.75;63,911.50;5,251.75;21,221.75
Apr 3, 2023 3:00 PM;Apr 3, 2023 4:00 PM;57,852.75;63,090.25;5,237.50;23,149.00
Apr 3, 2023 4:00 PM;Apr 3, 2023 5:00 PM;56,971.50;61,423.25;4,451.75;27,221.50
Apr 3, 2023 5:00 PM;Apr 3, 2023 6:00 PM;57,466.75;59,717.50;2,250.75;34,521.00
Apr 3, 2023 6:00 PM;Apr 3, 2023 7:00 PM;58,478.50;59,537.75;1,059.25;42,630.25
Apr 3, 2023 7:00 PM;Apr 3, 2023 8:00 PM;60,597.50;60,753.25;155.75;49,227.75
Apr 3, 2023 8:00 PM;Apr 3, 2023 9:00 PM;59,363.50;59,514.50;151.00;47,811.75
Apr 3, 2023 9:00 PM;Apr 3, 2023 10:00 PM;56,436.25;56,776.75;340.50;44,288.00
Apr 3, 2023 10:00 PM;Apr 3, 2023 11:00 PM;53,275.00;53,943.25;668.25;41,746.75
Apr 3, 2023 11:00 PM;Apr 4, 2023 12:00 AM;49,696.25;51,006.50;1,310.25;39,072.00
Apr 4, 2023 12:00 AM;Apr 4, 2023 1:00 AM;47,704.00;49,922.75;2,218.75;37,947.00
Apr 4, 2023 1:00 AM;Apr 4, 2023 2:00 AM;46,174.75;48,883.50;2,708.75;37,698.50
Apr 4, 2023 2:00 AM;Apr 4, 2023 3:00 AM;45,359.25;48,356.25;2,997.00;37,727.00
Apr 4, 2023 3:00 AM;Apr 4, 2023 4:00 AM;45,394.25;48,614.25;3,220.00;38,574.75
Apr 4, 2023 4:00 AM;Apr 4, 2023 5:00 AM;46,345.25;48,667.00;2,321.75;40,347.25
Apr 4, 2023 5:00 AM;Apr 4, 2023 6:00 AM;49,756.50;50,660.00;903.50;44,431.25
Apr 4, 2023 6:00 AM;Apr 4, 2023 7:00 AM;55,473.50;55,591.00;117.50;50,802.75
Apr 4, 2023 7:00 AM;Apr 4, 2023 8:00 AM;59,488.75;59,627.25;138.50;53,303.25
Apr 4, 2023 8:00 AM;Apr 4, 2023 9:00 AM;61,995.00;62,181.00;186.00;49,273.75
Apr 4, 2023 9:00 AM;Apr 4, 2023 10:00 AM;62,070.75;62,721.25;650.50;40,311.50
Apr 4, 2023 10:00 AM;Apr 4, 2023 11:00 AM;62,283.50;62,910.50;627.00;34,158.00
Apr 4, 2023 11:00 AM;Apr 4, 2023 12:00 PM;61,932.50;63,441.00;1,508.50;30,026.25
Apr 4, 2023 12:00 PM;Apr 4, 2023 1:00 PM;61,441.25;66,366.75;4,925.50;27,229.25
Apr 4, 2023 1:00 PM;Apr 4, 2023 2:00 PM;59,747.50;65,290.00;5,542.50;24,879.50
Apr 4, 2023 2:00 PM;Apr 4, 2023 3:00 PM;57,859.00;63,025.25;5,166.25;23,903.25
Apr 4, 2023 3:00 PM;Apr 4, 2023 4:00 PM;56,355.50;59,682.75;3,327.25;25,326.50
Apr 4, 2023 4:00 PM;Apr 4, 2023 5:00 PM;55,967.25;58,159.50;2,192.25;31,059.00
Apr 4, 2023 5:00 PM;Apr 4, 2023 6:00 PM;56,981.25;57,963.00;981.75;40,119.00
Apr 4, 2023 6:00 PM;Apr 4, 2023 7:00 PM;58,319.75;58,750.75;431.00;49,936.75
Apr 4, 2023 7:00 PM;Apr 4, 2023 8:00 PM;59,509.25;59,671.75;162.50;56,194.25
Apr 4, 2023 8:00 PM;Apr 4, 2023 9:00 PM;59,141.25;59,266.75;125.50;56,025.00
Apr 4, 2023 9:00 PM;Apr 4, 2023 10:00 PM;56,181.25;56,393.75;212.50;52,349.50
Apr 4, 2023 10:00 PM;Apr 4, 2023 11:00 PM;53,273.00;53,364.75;91.75;49,132.75
Apr 4, 2023 11:00 PM;Apr 5, 2023 12:00 AM;49,818.00;50,218.50;400.50;45,644.75
Apr 5, 2023 12:00 AM;Apr 5, 2023 1:00 AM;47,322.75;48,746.25;1,423.50;43,344.00
Apr 5, 2023 1:00 AM;Apr 5, 2023 2:00 AM;45,899.75;47,510.25;1,610.50;42,511.00
Apr 5, 2023 2:00 AM;Apr 5, 2023 3:00 AM;44,898.25;46,067.50;1,169.25;42,076.00
Apr 5, 2023 3:00 AM;Apr 5, 2023 4:00 AM;45,568.50;46,461.00;892.50;43,356.00
Apr 5, 2023 4:00 AM;Apr 5, 2023 5:00 AM;46,464.75;47,183.00;718.25;44,702.25
Apr 5, 2023 5:00 AM;Apr 5, 2023 6:00 AM;49,722.25;50,046.00;323.75;48,157.25
Apr 5, 2023 6:00 AM;Apr 5, 2023 7:00 AM;55,153.25;55,311.25;158.00;53,578.75
Apr 5, 2023 7:00 AM;Apr 5, 2023 8:00 AM;59,693.50;59,843.75;150.25;55,806.00
Apr 5, 2023 8:00 AM;Apr 5, 2023 9:00 AM;61,477.75;61,773.50;295.75;50,196.25
Apr 5, 2023 9:00 AM;Apr 5, 2023 10:00 AM;61,836.50;62,735.00;898.50;41,533.75
Apr 5, 2023 10:00 AM;Apr 5, 2023 11:00 AM;62,132.00;63,629.25;1,497.25;33,935.00
Apr 5, 2023 11:00 AM;Apr 5, 2023 12:00 PM;61,925.50;65,604.75;3,679.25;29,335.75
Apr 5, 2023 12:00 PM;Apr 5, 2023 1:00 PM;60,575.50;65,193.25;4,617.75;26,093.50
Apr 5, 2023 1:00 PM;Apr 5, 2023 2:00 PM;58,697.00;65,148.75;6,451.75;24,087.25
Apr 5, 2023 2:00 PM;Apr 5, 2023 3:00 PM;56,968.75;63,416.50;6,447.75;24,327.00
Apr 5, 2023 3:00 PM;Apr 5, 2023 4:00 PM;56,761.75;61,405.25;4,643.50;27,594.50
Apr 5, 2023 4:00 PM;Apr 5, 2023 5:00 PM;55,810.75;58,453.75;2,643.00;32,673.00
Apr 5, 2023 5:00 PM;Apr 5, 2023 6:00 PM;55,920.00;56,588.75;668.75;40,308.50
Apr 5, 2023 6:00 PM;Apr 5, 2023 7:00 PM;57,079.00;57,319.00;240.00;49,777.50
Apr 5, 2023 7:00 PM;Apr 5, 2023 8:00 PM;58,621.75;58,830.00;208.25;56,494.25
Apr 5, 2023 8:00 PM;Apr 5, 2023 9:00 PM;58,533.25;58,682.00;148.75;56,544.25
Apr 5, 2023 9:00 PM;Apr 5, 2023 10:00 PM;55,329.75;55,461.50;131.75;52,506.00
Apr 5, 2023 10:00 PM;Apr 5, 2023 11:00 PM;52,856.00;53,163.75;307.75;49,117.50
Apr 5, 2023 11:00 PM;Apr 6, 2023 12:00 AM;49,756.50;50,134.25;377.75;45,304.75
Apr 6, 2023 12:00 AM;Apr 6, 2023 1:00 AM;47,276.50;47,523.25;246.75;42,235.25
Apr 6, 2023 1:00 AM;Apr 6, 2023 2:00 AM;45,754.50;46,365.50;611.00;40,069.50
Apr 6, 2023 2:00 AM;Apr 6, 2023 3:00 AM;44,980.25;45,925.25;945.00;38,914.00
Apr 6, 2023 3:00 AM;Apr 6, 2023 4:00 AM;44,770.75;46,434.75;1,664.00;38,625.00
Apr 6, 2023 4:00 AM;Apr 6, 2023 5:00 AM;46,290.50;47,264.75;974.25;40,212.25
Apr 6, 2023 5:00 AM;Apr 6, 2023 6:00 AM;49,595.25;49,877.50;282.25;43,382.25
Apr 6, 2023 6:00 AM;Apr 6, 2023 7:00 AM;54,550.00;54,852.75;302.75;48,063.25
Apr 6, 2023 7:00 AM;Apr 6, 2023 8:00 AM;58,023.50;58,175.50;152.00;48,438.00
Apr 6, 2023 8:00 AM;Apr 6, 2023 9:00 AM;60,461.50;60,599.50;138.00;42,781.00
Apr 6, 2023 9:00 AM;Apr 6, 2023 10:00 AM;60,826.00;61,351.00;525.00;34,747.50
Apr 6, 2023 10:00 AM;Apr 6, 2023 11:00 AM;60,435.25;61,714.00;1,278.75;26,146.75
Apr 6, 2023 11:00 AM;Apr 6, 2023 12:00 PM;60,505.75;64,248.00;3,742.25;19,180.50
Apr 6, 2023 12:00 PM;Apr 6, 2023 1:00 PM;59,732.50;65,765.00;6,032.50;15,320.75
Apr 6, 2023 1:00 PM;Apr 6, 2023 2:00 PM;58,292.50;64,626.00;6,333.50;14,408.50
Apr 6, 2023 2:00 PM;Apr 6, 2023 3:00 PM;56,971.25;62,099.25;5,128.00;15,189.00
Apr 6, 2023 3:00 PM;Apr 6, 2023 4:00 PM;56,537.00;60,752.75;4,215.75;19,514.00
Apr 6, 2023 4:00 PM;Apr 6, 2023 5:00 PM;56,527.75;59,104.75;2,577.00;25,907.25
Apr 6, 2023 5:00 PM;Apr 6, 2023 6:00 PM;56,721.25;57,905.00;1,183.75;34,449.50
Apr 6, 2023 6:00 PM;Apr 6, 2023 7:00 PM;57,108.75;57,523.50;414.75;42,745.00
Apr 6, 2023 7:00 PM;Apr 6, 2023 8:00 PM;57,589.00;57,740.75;151.75;46,254.75
Apr 6, 2023 8:00 PM;Apr 6, 2023 9:00 PM;56,102.50;56,317.25;214.75;41,594.50
Apr 6, 2023 9:00 PM;Apr 6, 2023 10:00 PM;53,909.25;54,733.50;824.25;35,801.50
Apr 6, 2023 10:00 PM;Apr 6, 2023 11:00 PM;51,097.25;51,409.25;312.00;31,648.00
Apr 6, 2023 11:00 PM;Apr 7, 2023 12:00 AM;47,212.00;47,402.75;190.75;27,918.75
Apr 7, 2023 12:00 AM;Apr 7, 2023 1:00 AM;44,355.75;44,947.25;591.50;26,391.25
Apr 7, 2023 1:00 AM;Apr 7, 2023 2:00 AM;41,855.50;42,858.50;1,003.00;25,420.00
Apr 7, 2023 2:00 AM;Apr 7, 2023 3:00 AM;40,576.50;41,227.50;651.00;25,562.00
Apr 7, 2023 3:00 AM;Apr 7, 2023 4:00 AM;40,315.00;40,845.00;530.00;25,871.25
Apr 7, 2023 4:00 AM;Apr 7, 2023 5:00 AM;40,342.75;41,054.75;712.00;26,492.50
Apr 7, 2023 5:00 AM;Apr 7, 2023 6:00 AM;39,888.75;40,264.50;375.75;26,698.75
Apr 7, 2023 6:00 AM;Apr 7, 2023 7:00 AM;39,787.75;40,002.00;214.25;26,720.00
Apr 7, 2023 7:00 AM;Apr 7, 2023 8:00 AM;41,427.25;41,550.50;123.25;27,286.75
Apr 7, 2023 8:00 AM;Apr 7, 2023 9:00 AM;44,419.25;44,512.50;93.25;26,827.75
Apr 7, 2023 9:00 AM;Apr 7, 2023 10:00 AM;46,736.00;47,336.00;600.00;24,478.25
Apr 7, 2023 10:00 AM;Apr 7, 2023 11:00 AM;48,529.00;49,923.75;1,394.75;20,089.25
Apr 7, 2023 11:00 AM;Apr 7, 2023 12:00 PM;50,497.75;53,205.75;2,708.00;16,967.75
Apr 7, 2023 12:00 PM;Apr 7, 2023 1:00 PM;50,885.75;54,452.25;3,566.50;15,622.25
Apr 7, 2023 1:00 PM;Apr 7, 2023 2:00 PM;48,239.75;53,476.50;5,236.75;13,200.25
Apr 7, 2023 2:00 PM;Apr 7, 2023 3:00 PM;46,455.50;51,666.00;5,210.50;13,286.25
Apr 7, 2023 3:00 PM;Apr 7, 2023 4:00 PM;45,663.50;50,876.00;5,212.50;15,654.50
Apr 7, 2023 4:00 PM;Apr 7, 2023 5:00 PM;45,460.25;49,600.00;4,139.75;19,493.25
Apr 7, 2023 5:00 PM;Apr 7, 2023 6:00 PM;46,925.00;48,499.00;1,574.00;25,799.50
Apr 7, 2023 6:00 PM;Apr 7, 2023 7:00 PM;48,800.75;49,262.75;462.00;32,710.00
Apr 7, 2023 7:00 PM;Apr 7, 2023 8:00 PM;49,910.50;49,944.75;34.25;37,437.25
Apr 7, 2023 8:00 PM;Apr 7, 2023 9:00 PM;49,402.50;49,482.25;79.75;37,484.00
