Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jun 3, 2023 6:00 AM;Jun 3, 2023 7:00 AM;4,215.00;2,107.00;275.75;9,055.50;3,354.25;124.00;0.00;4,666.75;1,086.50;3,873.50;940.25;1,475.50
Jun 3, 2023 7:00 AM;Jun 3, 2023 8:00 AM;4,265.50;2,140.00;226.75;5,843.50;10,059.50;124.50;0.00;4,414.25;1,092.00;3,913.25;935.25;1,538.00
Jun 3, 2023 8:00 AM;Jun 3, 2023 9:00 AM;4,209.50;2,184.75;152.50;3,332.00;19,307.50;131.25;0.00;4,245.00;1,102.50;3,757.25;865.00;1,576.75
Jun 3, 2023 9:00 AM;Jun 3, 2023 10:00 AM;4,117.75;2,191.75;131.25;3,196.50;28,300.50;124.75;0.00;3,694.00;1,100.25;2,664.50;381.25;1,589.50
Jun 3, 2023 10:00 AM;Jun 3, 2023 11:00 AM;4,035.75;2,153.50;102.00;3,819.50;35,266.25;116.25;0.00;3,707.50;1,083.75;2,187.75;159.25;1,595.00
Jun 3, 2023 11:00 AM;Jun 3, 2023 12:00 PM;3,993.50;2,132.75;71.00;4,265.25;39,445.25;111.00;0.00;3,616.25;1,043.50;2,010.75;19.00;1,577.25
Jun 3, 2023 12:00 PM;Jun 3, 2023 1:00 PM;3,949.75;1,935.50;58.75;4,758.00;40,986.00;112.00;0.00;3,575.00;1,028.25;1,965.00;69.25;1,539.25
Jun 3, 2023 1:00 PM;Jun 3, 2023 2:00 PM;3,930.50;1,878.75;45.50;4,634.75;40,881.50;111.75;0.00;3,531.00;1,025.75;1,946.00;41.00;1,563.00
Jun 3, 2023 2:00 PM;Jun 3, 2023 3:00 PM;3,946.75;1,846.50;46.00;4,473.25;39,193.75;108.75;0.00;3,490.00;1,022.50;1,892.50;2.25;1,543.75
Jun 3, 2023 3:00 PM;Jun 3, 2023 4:00 PM;3,992.75;1,863.25;57.00;4,540.25;35,727.50;108.00;0.00;3,457.50;1,026.00;1,909.75;16.25;1,555.50
Jun 3, 2023 4:00 PM;Jun 3, 2023 5:00 PM;4,052.50;2,068.25;146.50;4,809.00;30,314.50;108.25;0.00;3,467.50;1,038.00;1,987.00;107.75;1,564.25
Jun 3, 2023 5:00 PM;Jun 3, 2023 6:00 PM;4,142.25;2,144.00;308.25;5,594.75;22,546.25;109.25;0.00;3,806.25;1,087.25;2,315.00;380.25;1,583.25
Jun 3, 2023 6:00 PM;Jun 3, 2023 7:00 PM;4,285.75;2,094.50;404.00;6,426.50;13,582.00;110.25;0.00;4,329.75;1,113.50;2,987.00;916.25;1,575.25
Jun 3, 2023 7:00 PM;Jun 3, 2023 8:00 PM;4,443.00;2,178.00;392.75;7,040.00;5,891.25;110.75;0.00;4,733.25;1,142.25;3,781.75;3,072.00;1,559.50
Jun 3, 2023 8:00 PM;Jun 3, 2023 9:00 PM;4,522.25;2,371.50;428.50;7,437.25;1,525.00;112.00;0.00;5,120.75;1,134.75;4,246.75;5,294.25;1,540.75
Jun 3, 2023 9:00 PM;Jun 3, 2023 10:00 PM;4,487.75;2,404.50;493.50;9,568.50;82.00;113.25;0.00;5,151.50;1,114.50;4,248.75;5,436.50;1,503.25
Jun 3, 2023 10:00 PM;Jun 3, 2023 11:00 PM;4,387.25;2,261.25;560.00;11,509.50;4.00;114.25;0.00;4,937.50;1,113.75;4,275.50;3,603.25;1,506.25
Jun 3, 2023 11:00 PM;Jun 4, 2023 12:00 AM;4,275.00;2,166.00;757.75;12,174.25;3.25;114.75;0.00;4,551.25;1,406.75;4,140.25;2,168.25;1,504.00
Jun 4, 2023 12:00 AM;Jun 4, 2023 1:00 AM;4,161.75;2,113.00;863.25;11,470.75;3.00;115.50;0.00;3,700.50;1,470.50;3,144.25;771.25;1,496.75
Jun 4, 2023 1:00 AM;Jun 4, 2023 2:00 AM;4,133.50;2,107.75;815.50;10,166.00;3.50;116.00;0.00;3,664.75;1,541.25;2,657.75;458.00;1,479.75
Jun 4, 2023 2:00 AM;Jun 4, 2023 3:00 AM;4,103.50;2,124.00;672.75;8,430.50;4.00;116.50;0.00;3,694.50;1,508.00;2,638.75;236.50;1,516.50
Jun 4, 2023 3:00 AM;Jun 4, 2023 4:00 AM;4,108.00;2,094.00;614.25;6,682.75;4.25;117.75;0.00;3,727.50;1,378.75;2,674.75;226.50;1,539.25
Jun 4, 2023 4:00 AM;Jun 4, 2023 5:00 AM;4,130.00;2,100.25;560.75;5,501.50;8.75;118.75;0.00;3,721.50;1,369.00;2,767.75;395.25;1,542.25
Jun 4, 2023 5:00 AM;Jun 4, 2023 6:00 AM;4,155.00;2,105.25;569.50;4,999.25;496.50;119.00;0.00;3,697.50;1,366.00;2,790.75;375.25;1,546.75
Jun 4, 2023 6:00 AM;Jun 4, 2023 7:00 AM;4,216.75;2,126.25;588.00;4,539.00;3,434.00;119.00;0.00;3,748.00;1,376.25;2,680.75;553.75;1,531.50
Jun 4, 2023 7:00 AM;Jun 4, 2023 8:00 AM;4,213.00;2,150.75;535.25;3,232.75;10,065.00;117.50;0.00;3,615.75;1,390.25;2,230.25;229.25;1,534.00
Jun 4, 2023 8:00 AM;Jun 4, 2023 9:00 AM;4,196.50;2,258.25;549.25;1,556.00;19,093.75;116.50;0.00;3,601.00;1,403.00;2,139.00;140.75;1,569.25
Jun 4, 2023 9:00 AM;Jun 4, 2023 10:00 AM;4,139.75;2,195.50;503.75;1,213.50;27,771.75;114.75;0.00;3,565.50;1,344.50;2,085.25;165.50;1,534.75
Jun 4, 2023 10:00 AM;Jun 4, 2023 11:00 AM;4,094.75;2,214.50;476.25;1,785.25;34,468.25;113.75;0.00;3,467.50;1,298.50;1,977.50;81.50;1,516.00
Jun 4, 2023 11:00 AM;Jun 4, 2023 12:00 PM;4,056.75;2,111.25;324.25;2,054.00;38,206.75;111.00;0.00;3,396.25;930.75;1,953.25;10.25;1,534.75
Jun 4, 2023 12:00 PM;Jun 4, 2023 1:00 PM;4,020.00;1,969.25;175.00;2,126.75;40,433.25;110.00;0.00;3,532.75;912.75;1,972.75;12.50;1,509.50
Jun 4, 2023 1:00 PM;Jun 4, 2023 2:00 PM;3,997.00;1,772.00;99.50;1,565.25;39,673.50;109.75;0.00;3,518.75;900.00;1,935.75;20.75;1,537.75
Jun 4, 2023 2:00 PM;Jun 4, 2023 3:00 PM;3,969.75;1,858.50;100.00;1,596.25;37,755.00;109.00;0.00;3,499.25;885.00;1,937.50;1.00;1,510.50
Jun 4, 2023 3:00 PM;Jun 4, 2023 4:00 PM;3,988.75;1,932.75;162.50;2,251.75;35,136.50;108.25;0.00;3,539.75;900.25;1,930.00;4.00;1,495.25
Jun 4, 2023 4:00 PM;Jun 4, 2023 5:00 PM;4,029.25;2,022.50;198.00;2,683.00;29,467.50;108.50;0.00;3,691.25;931.75;2,231.50;163.25;1,509.75
Jun 4, 2023 5:00 PM;Jun 4, 2023 6:00 PM;4,099.00;2,267.50;237.00;3,493.50;21,770.00;109.00;0.00;3,808.00;992.75;2,657.75;242.50;1,512.50
Jun 4, 2023 6:00 PM;Jun 4, 2023 7:00 PM;4,234.25;2,180.50;259.50;4,302.50;13,334.75;109.00;0.00;4,516.50;1,020.00;3,846.75;617.75;1,541.75
Jun 4, 2023 7:00 PM;Jun 4, 2023 8:00 PM;4,383.00;2,314.75;341.00;5,197.00;5,858.75;110.00;0.00;5,378.50;1,070.75;5,339.25;2,033.75;1,540.25
Jun 4, 2023 8:00 PM;Jun 4, 2023 9:00 PM;4,483.00;2,386.50;309.50;5,879.75;1,619.25;111.50;0.00;5,804.00;1,123.50;5,698.00;4,294.00;1,530.75
Jun 4, 2023 9:00 PM;Jun 4, 2023 10:00 PM;4,430.75;2,128.50;280.75;7,809.25;96.75;109.25;0.00;5,790.50;1,134.75;5,873.00;3,259.75;1,557.00
Jun 4, 2023 10:00 PM;Jun 4, 2023 11:00 PM;4,328.00;2,107.75;229.25;9,552.25;3.25;110.00;0.00;5,778.25;1,105.00;5,953.50;2,144.50;1,565.25
Jun 4, 2023 11:00 PM;Jun 5, 2023 12:00 AM;4,202.25;2,028.00;147.75;10,027.25;3.25;108.25;0.00;5,135.50;1,061.25;5,850.50;908.25;1,553.25
Jun 5, 2023 12:00 AM;Jun 5, 2023 1:00 AM;4,035.50;1,990.25;95.75;9,298.50;3.00;108.75;0.00;4,707.50;1,040.75;5,437.00;217.75;1,532.00
Jun 5, 2023 1:00 AM;Jun 5, 2023 2:00 AM;3,991.00;2,031.50;58.75;8,466.25;3.25;109.25;0.00;4,642.00;1,038.25;5,279.50;122.50;1,474.75
Jun 5, 2023 2:00 AM;Jun 5, 2023 3:00 AM;3,988.00;2,057.75;20.75;7,663.50;3.75;110.75;0.00;4,517.75;1,030.00;5,223.50;72.00;1,476.25
Jun 5, 2023 3:00 AM;Jun 5, 2023 4:00 AM;3,990.25;2,009.75;8.75;6,823.00;4.00;111.00;0.00;4,572.25;1,043.50;5,417.75;172.75;1,440.50
Jun 5, 2023 4:00 AM;Jun 5, 2023 5:00 AM;4,053.50;2,007.50;3.75;6,091.75;8.25;111.25;0.00;4,587.00;1,139.00;6,074.25;402.25;1,448.25
Jun 5, 2023 5:00 AM;Jun 5, 2023 6:00 AM;4,154.00;2,027.50;2.00;5,724.50;481.50;114.00;0.00;4,919.75;1,242.25;7,038.00;646.00;1,464.25
Jun 5, 2023 6:00 AM;Jun 5, 2023 7:00 AM;4,388.50;2,405.00;17.25;5,073.75;3,239.25;114.00;0.00;5,276.50;1,527.25;8,026.50;4,373.00;1,456.25
Jun 5, 2023 7:00 AM;Jun 5, 2023 8:00 AM;4,481.75;2,489.00;8.50;3,498.75;9,104.00;109.75;0.00;5,321.75;1,592.25;8,824.00;5,460.00;1,455.75
Jun 5, 2023 8:00 AM;Jun 5, 2023 9:00 AM;4,445.50;2,262.00;4.00;1,680.50;17,176.00;104.00;0.00;5,199.75;1,491.25;8,723.25;2,798.00;1,456.00
Jun 5, 2023 9:00 AM;Jun 5, 2023 10:00 AM;4,266.00;2,211.75;2.25;944.75;25,266.00;100.50;0.00;4,854.00;1,393.75;7,719.75;1,145.50;1,423.25
Jun 5, 2023 10:00 AM;Jun 5, 2023 11:00 AM;4,085.75;2,239.50;1.00;1,272.25;31,688.75;103.00;0.00;4,614.50;1,394.25;6,421.75;593.75;1,461.00
Jun 5, 2023 11:00 AM;Jun 5, 2023 12:00 PM;4,014.25;2,148.00;1.50;2,235.25;35,299.75;109.00;0.00;4,457.25;1,380.00;5,409.75;211.25;1,484.50
Jun 5, 2023 12:00 PM;Jun 5, 2023 1:00 PM;3,982.00;2,059.75;1.00;2,625.00;36,681.50;113.25;0.00;4,175.00;1,401.00;5,019.25;289.00;1,430.25
Jun 5, 2023 1:00 PM;Jun 5, 2023 2:00 PM;3,955.25;2,035.75;4.25;2,570.75;36,637.00;111.75;0.00;4,179.75;1,382.75;4,791.50;135.00;1,426.50
Jun 5, 2023 2:00 PM;Jun 5, 2023 3:00 PM;3,957.00;2,025.75;9.50;2,556.25;34,672.50;112.00;0.00;4,229.75;1,371.75;4,987.00;150.00;1,407.25
Jun 5, 2023 3:00 PM;Jun 5, 2023 4:00 PM;3,962.00;2,038.00;16.75;2,957.75;31,134.50;111.50;0.00;4,652.75;1,355.50;4,854.25;140.75;1,446.00
Jun 5, 2023 4:00 PM;Jun 5, 2023 5:00 PM;4,024.25;2,051.00;35.50;3,539.00;26,121.75;110.50;0.00;5,101.75;1,389.75;5,300.25;185.50;1,458.50
Jun 5, 2023 5:00 PM;Jun 5, 2023 6:00 PM;4,131.50;2,258.25;90.75;4,172.25;19,214.00;113.50;0.00;5,461.50;1,757.50;6,631.50;525.00;1,509.25
Jun 5, 2023 6:00 PM;Jun 5, 2023 7:00 PM;4,356.25;2,683.25;198.75;5,222.25;11,752.25;114.75;0.00;6,273.00;2,302.00;8,692.25;1,951.00;1,492.25
Jun 5, 2023 7:00 PM;Jun 5, 2023 8:00 PM;4,474.50;2,647.50;332.25;6,188.25;5,329.25;115.00;0.00;6,347.25;2,735.75;9,348.00;5,189.75;1,432.00
Jun 5, 2023 8:00 PM;Jun 5, 2023 9:00 PM;4,512.50;2,663.75;493.50;6,880.00;1,557.25;116.50;0.00;6,410.00;2,792.75;9,465.50;5,953.75;1,405.00
Jun 5, 2023 9:00 PM;Jun 5, 2023 10:00 PM;4,454.75;2,707.25;700.00;8,461.75;102.25;116.75;0.00;6,480.25;2,774.75;9,486.00;4,398.50;1,394.75
Jun 5, 2023 10:00 PM;Jun 5, 2023 11:00 PM;4,286.50;2,424.50;850.00;9,528.25;4.00;118.25;0.00;6,468.50;2,574.25;9,041.75;1,475.25;1,439.75
Jun 5, 2023 11:00 PM;Jun 6, 2023 12:00 AM;4,121.25;2,345.75;952.25;9,577.25;3.50;119.50;0.00;5,801.50;1,822.75;7,618.50;858.75;1,445.50
Jun 6, 2023 12:00 AM;Jun 6, 2023 1:00 AM;3,945.50;2,394.25;1,017.75;8,686.25;3.75;120.25;0.00;5,590.00;1,660.75;7,870.25;275.25;1,561.50
Jun 6, 2023 1:00 AM;Jun 6, 2023 2:00 AM;3,910.25;2,261.25;1,035.25;7,288.25;3.25;120.50;0.00;5,598.50;1,546.25;7,903.00;41.75;1,468.25
Jun 6, 2023 2:00 AM;Jun 6, 2023 3:00 AM;3,951.50;2,270.00;1,095.00;6,217.00;3.50;116.75;0.00;5,541.25;1,528.50;7,850.50;20.25;1,468.25
Jun 6, 2023 3:00 AM;Jun 6, 2023 4:00 AM;3,951.75;2,254.25;936.00;5,352.25;4.00;113.50;0.00;5,604.25;1,467.00;7,688.25;39.50;1,467.50
Jun 6, 2023 4:00 AM;Jun 6, 2023 5:00 AM;4,008.25;2,276.25;776.75;5,198.00;8.25;113.75;0.00;5,714.25;1,743.50;7,845.75;139.75;1,462.50
Jun 6, 2023 5:00 AM;Jun 6, 2023 6:00 AM;4,110.00;2,293.00;732.25;5,115.75;392.75;118.25;0.00;6,164.25;2,213.75;8,388.75;250.50;1,460.50
Jun 6, 2023 6:00 AM;Jun 6, 2023 7:00 AM;4,377.75;2,638.50;693.75;4,313.50;2,632.25;119.00;0.00;6,529.25;2,670.00;9,563.50;2,030.50;1,449.25
Jun 6, 2023 7:00 AM;Jun 6, 2023 8:00 AM;4,505.75;2,728.50;579.75;2,848.00;7,285.75;114.75;0.00;6,685.50;2,661.75;9,649.00;3,444.75;1,447.00
Jun 6, 2023 8:00 AM;Jun 6, 2023 9:00 AM;4,449.50;2,559.25;550.75;1,659.50;13,726.75;110.00;0.00;6,500.50;2,598.00;9,226.75;2,784.75;1,450.25
Jun 6, 2023 9:00 AM;Jun 6, 2023 10:00 AM;4,268.25;2,403.25;633.50;1,462.25;20,221.00;106.25;0.00;5,993.50;2,132.00;8,467.25;723.50;1,447.50
Jun 6, 2023 10:00 AM;Jun 6, 2023 11:00 AM;4,083.00;2,246.00;661.00;1,854.25;25,670.50;105.25;0.00;5,354.75;1,742.25;6,983.00;242.50;1,459.00
Jun 6, 2023 11:00 AM;Jun 6, 2023 12:00 PM;4,023.00;2,221.50;649.75;2,483.25;29,046.75;106.25;0.00;4,928.25;1,549.00;5,332.25;194.50;1,464.50
Jun 6, 2023 12:00 PM;Jun 6, 2023 1:00 PM;3,962.25;2,342.25;656.25;2,952.75;30,144.00;105.50;0.00;4,907.00;1,530.00;5,300.00;266.00;1,467.50
Jun 6, 2023 1:00 PM;Jun 6, 2023 2:00 PM;3,929.00;2,282.50;685.75;3,276.25;29,379.50;111.75;0.00;4,986.25;1,520.00;6,023.00;288.25;1,575.50
Jun 6, 2023 2:00 PM;Jun 6, 2023 3:00 PM;3,929.50;1,996.50;711.50;3,676.25;27,894.75;110.00;0.00;4,921.75;1,553.50;6,711.25;293.25;1,668.50
Jun 6, 2023 3:00 PM;Jun 6, 2023 4:00 PM;3,937.25;2,111.50;911.75;4,017.25;25,135.75;109.75;0.00;4,882.50;1,704.75;6,160.00;333.25;1,723.75
Jun 6, 2023 4:00 PM;Jun 6, 2023 5:00 PM;4,048.00;2,286.00;1,182.25;4,390.75;21,176.00;110.00;0.00;5,504.50;1,995.50;6,827.50;310.00;1,722.50
Jun 6, 2023 5:00 PM;Jun 6, 2023 6:00 PM;4,136.50;2,328.25;1,348.00;4,743.50;16,104.00;110.25;0.00;6,193.50;2,402.75;7,629.75;445.25;1,726.00
Jun 6, 2023 6:00 PM;Jun 6, 2023 7:00 PM;4,316.25;2,532.00;1,403.50;4,897.75;10,105.00;110.75;0.00;6,917.00;3,152.75;8,357.25;2,353.50;1,745.50
Jun 6, 2023 7:00 PM;Jun 6, 2023 8:00 PM;4,478.00;2,741.50;1,299.25;4,749.75;4,631.75;112.75;0.00;7,312.00;3,727.75;9,092.25;5,294.50;1,539.75
Jun 6, 2023 8:00 PM;Jun 6, 2023 9:00 PM;4,501.50;2,861.75;1,175.25;4,451.75;1,324.50;114.00;0.00;7,470.75;3,798.75;9,272.75;5,645.25;1,314.50
Jun 6, 2023 9:00 PM;Jun 6, 2023 10:00 PM;4,465.00;2,708.25;985.25;4,362.00;85.25;115.50;0.00;7,803.25;3,773.25;9,393.75;4,999.00;1,327.25
Jun 6, 2023 10:00 PM;Jun 6, 2023 11:00 PM;4,347.50;2,627.25;930.00;4,357.25;3.25;117.00;0.00;7,780.25;3,640.00;9,138.50;2,836.50;1,322.75
Jun 6, 2023 11:00 PM;Jun 7, 2023 12:00 AM;4,170.00;2,485.50;951.00;4,443.00;2.00;117.25;0.00;7,799.50;3,414.00;8,383.75;922.50;1,323.50
Jun 7, 2023 12:00 AM;Jun 7, 2023 1:00 AM;4,013.50;2,159.75;1,092.25;4,093.25;2.00;117.75;0.00;7,565.50;2,753.00;7,627.00;78.50;1,345.00
Jun 7, 2023 1:00 AM;Jun 7, 2023 2:00 AM;3,990.50;2,096.25;1,190.00;3,787.75;2.00;119.00;0.00;7,259.25;2,119.75;7,055.00;25.75;1,304.25
Jun 7, 2023 2:00 AM;Jun 7, 2023 3:00 AM;3,948.00;2,064.00;1,171.50;3,514.25;2.00;120.75;0.00;7,137.50;1,938.75;7,054.50;19.50;1,317.00
Jun 7, 2023 3:00 AM;Jun 7, 2023 4:00 AM;3,943.00;2,097.75;1,209.00;3,027.25;2.00;122.25;0.00;7,202.50;2,122.25;7,076.50;141.50;1,318.00
Jun 7, 2023 4:00 AM;Jun 7, 2023 5:00 AM;4,004.00;2,045.00;1,258.00;2,705.75;7.00;120.50;0.00;7,433.75;2,661.75;7,199.50;166.50;1,328.75
Jun 7, 2023 5:00 AM;Jun 7, 2023 6:00 AM;4,116.75;2,157.75;1,138.25;2,691.50;400.50;121.00;0.00;7,634.50;3,250.25;8,095.50;264.25;1,339.75
Jun 7, 2023 6:00 AM;Jun 7, 2023 7:00 AM;4,380.00;2,671.25;1,019.50;2,502.50;2,461.75;119.00;0.00;7,838.25;4,165.00;9,092.50;3,211.75;1,324.25
Jun 7, 2023 7:00 AM;Jun 7, 2023 8:00 AM;4,435.50;2,585.50;1,041.25;1,881.00;6,553.25;117.00;0.00;7,969.25;4,287.75;9,220.25;3,860.00;1,309.75
Jun 7, 2023 8:00 AM;Jun 7, 2023 9:00 AM;4,380.00;2,318.25;975.25;1,179.25;12,744.50;115.50;0.00;8,050.25;4,325.75;8,895.25;2,424.75;1,320.75
Jun 7, 2023 9:00 AM;Jun 7, 2023 10:00 AM;4,237.00;2,241.75;878.25;883.25;19,302.75;114.25;0.00;7,865.00;3,603.25;8,420.50;817.50;1,350.25
Jun 7, 2023 10:00 AM;Jun 7, 2023 11:00 AM;4,096.75;2,268.00;817.75;948.50;24,969.75;111.25;0.00;7,417.25;2,430.50;7,779.50;598.75;1,387.75
Jun 7, 2023 11:00 AM;Jun 7, 2023 12:00 PM;4,039.00;2,190.75;692.75;1,187.75;29,286.50;109.75;0.00;6,765.75;2,268.50;6,985.75;182.00;1,357.00
Jun 7, 2023 12:00 PM;Jun 7, 2023 1:00 PM;3,978.50;2,147.25;667.50;1,370.25;31,885.50;112.25;0.00;6,781.25;2,178.25;6,638.50;140.75;1,353.75
Jun 7, 2023 1:00 PM;Jun 7, 2023 2:00 PM;3,927.50;2,048.25;805.25;1,619.00;33,017.50;111.25;0.00;6,684.25;2,138.75;6,313.25;38.00;1,366.25
Jun 7, 2023 2:00 PM;Jun 7, 2023 3:00 PM;3,926.25;2,092.50;810.50;1,916.00;32,263.75;110.00;0.00;6,473.25;2,099.00;5,754.75;19.00;1,483.25
Jun 7, 2023 3:00 PM;Jun 7, 2023 4:00 PM;3,967.00;2,164.75;899.00;2,296.00;28,874.25;108.50;0.00;6,647.00;2,142.25;6,618.25;121.25;1,490.50
Jun 7, 2023 4:00 PM;Jun 7, 2023 5:00 PM;4,016.75;2,203.50;1,180.50;2,854.75;23,839.75;110.50;0.00;6,938.00;2,217.75;6,386.25;149.50;1,544.25
Jun 7, 2023 5:00 PM;Jun 7, 2023 6:00 PM;4,139.50;2,213.25;1,253.25;3,590.50;18,055.25;111.50;0.00;7,992.75;2,582.00;7,579.00;556.50;1,581.25
Jun 7, 2023 6:00 PM;Jun 7, 2023 7:00 PM;4,320.00;2,217.00;1,240.00;4,430.00;11,141.75;111.25;0.00;8,218.50;3,421.00;8,796.75;1,057.75;1,585.75
Jun 7, 2023 7:00 PM;Jun 7, 2023 8:00 PM;4,471.50;2,220.50;1,179.75;5,074.00;5,118.75;112.25;0.00;8,432.00;3,776.50;9,292.75;3,827.25;1,468.00
Jun 7, 2023 8:00 PM;Jun 7, 2023 9:00 PM;4,532.50;2,436.25;1,095.75;5,526.00;1,484.25;112.50;0.00;8,427.00;4,024.50;9,555.25;5,244.50;1,475.75
Jun 7, 2023 9:00 PM;Jun 7, 2023 10:00 PM;4,475.00;2,332.75;1,109.75;6,151.50;97.00;115.00;0.00;8,417.75;3,852.00;9,359.50;4,656.00;1,475.00
Jun 7, 2023 10:00 PM;Jun 7, 2023 11:00 PM;4,334.75;2,258.75;873.00;6,292.75;2.50;116.25;0.00;8,156.50;2,781.75;8,757.25;2,588.75;1,465.00
Jun 7, 2023 11:00 PM;Jun 8, 2023 12:00 AM;4,202.75;2,239.25;924.75;6,542.75;2.00;117.00;0.00;8,037.00;2,103.50;8,254.50;733.75;1,465.75
Jun 8, 2023 12:00 AM;Jun 8, 2023 1:00 AM;4,084.75;2,192.00;992.00;6,107.00;2.75;118.00;0.00;7,147.50;1,523.75;6,779.00;422.00;1,481.00
Jun 8, 2023 1:00 AM;Jun 8, 2023 2:00 AM;4,038.75;2,126.25;1,110.00;5,575.50;2.00;119.00;0.00;6,452.50;1,361.50;6,170.00;214.50;1,468.50
Jun 8, 2023 2:00 AM;Jun 8, 2023 3:00 AM;4,007.75;2,122.00;1,153.00;5,047.25;2.50;120.25;0.00;6,215.25;1,360.00;6,170.25;151.25;1,459.25
Jun 8, 2023 3:00 AM;Jun 8, 2023 4:00 AM;3,999.00;2,064.75;1,180.75;4,572.75;2.75;121.00;0.00;6,156.75;1,355.00;6,194.25;37.00;1,381.25
Jun 8, 2023 4:00 AM;Jun 8, 2023 5:00 AM;4,051.00;2,028.50;1,173.50;4,212.50;8.00;121.00;0.00;6,041.50;1,351.00;6,231.25;57.75;1,355.25
Jun 8, 2023 5:00 AM;Jun 8, 2023 6:00 AM;4,149.00;2,032.25;1,088.75;4,111.75;454.25;121.50;0.00;6,023.25;1,351.75;6,276.75;70.75;1,364.50
Jun 8, 2023 6:00 AM;Jun 8, 2023 7:00 AM;4,326.25;2,234.50;1,042.75;3,713.00;2,948.25;121.75;0.00;6,144.00;1,738.50;6,385.00;561.00;1,359.25
Jun 8, 2023 7:00 AM;Jun 8, 2023 8:00 AM;4,384.25;2,214.00;974.50;2,879.25;7,959.00;119.75;0.00;6,034.25;1,777.00;6,388.00;554.50;1,400.25
Jun 8, 2023 8:00 AM;Jun 8, 2023 9:00 AM;4,336.25;2,259.00;946.50;1,606.25;15,014.50;114.50;0.00;5,746.50;1,645.50;6,294.00;1,220.00;1,354.50
Jun 8, 2023 9:00 AM;Jun 8, 2023 10:00 AM;4,207.50;2,411.75;957.50;1,075.00;22,189.75;112.75;0.00;5,590.50;1,343.25;5,646.50;1,394.00;1,342.25
Jun 8, 2023 10:00 AM;Jun 8, 2023 11:00 AM;4,067.75;2,238.75;1,103.75;1,075.25;28,527.25;112.00;0.00;5,244.00;1,282.25;4,702.50;449.75;1,389.25
Jun 8, 2023 11:00 AM;Jun 8, 2023 12:00 PM;4,019.50;2,138.50;1,093.50;1,373.50;33,052.75;109.75;0.00;4,499.00;1,246.25;3,919.25;225.75;1,392.25
Jun 8, 2023 12:00 PM;Jun 8, 2023 1:00 PM;3,992.75;2,153.50;1,256.00;1,956.75;34,137.00;109.00;0.00;4,398.75;1,260.75;3,985.75;153.75;1,398.00
Jun 8, 2023 1:00 PM;Jun 8, 2023 2:00 PM;3,963.00;2,145.50;1,342.25;2,458.75;32,749.25;107.50;0.00;4,208.25;1,271.25;3,887.25;165.75;1,390.00
Jun 8, 2023 2:00 PM;Jun 8, 2023 3:00 PM;3,955.25;2,186.50;1,532.75;3,550.75;30,100.50;107.25;0.00;4,205.00;1,274.00;4,150.75;247.75;1,405.50
Jun 8, 2023 3:00 PM;Jun 8, 2023 4:00 PM;3,965.00;2,199.75;1,842.00;4,416.75;27,077.75;107.00;0.00;4,417.50;1,241.75;4,200.50;158.50;1,415.00
Jun 8, 2023 4:00 PM;Jun 8, 2023 5:00 PM;3,994.00;2,180.00;2,042.50;5,619.50;22,403.50;106.75;0.00;4,389.50;1,225.25;4,286.25;262.00;1,405.25
Jun 8, 2023 5:00 PM;Jun 8, 2023 6:00 PM;4,084.75;2,158.50;2,497.50;6,528.75;16,579.75;106.00;0.00;5,001.25;1,266.75;5,165.00;285.00;1,402.75
Jun 8, 2023 6:00 PM;Jun 8, 2023 7:00 PM;4,277.25;2,179.25;2,842.25;7,911.50;10,252.75;104.75;0.00;6,053.50;1,499.50;6,390.25;903.75;1,417.50
Jun 8, 2023 7:00 PM;Jun 8, 2023 8:00 PM;4,396.00;2,190.50;2,745.75;7,489.75;4,863.25;105.50;0.00;6,551.00;1,827.00;6,506.75;2,568.50;1,465.50
Jun 8, 2023 8:00 PM;Jun 8, 2023 9:00 PM;4,457.00;2,290.00;2,718.50;6,752.75;1,536.75;107.75;0.00;6,678.75;1,960.50;7,050.00;4,748.00;1,465.75
Jun 8, 2023 9:00 PM;Jun 8, 2023 10:00 PM;4,430.25;2,400.25;2,708.50;6,758.00;122.50;111.00;0.00;6,692.50;2,035.00;7,030.50;4,142.00;1,471.25
Jun 8, 2023 10:00 PM;Jun 8, 2023 11:00 PM;4,337.00;2,409.25;2,251.25;7,343.50;3.75;112.25;0.00;6,577.25;1,789.50;6,990.25;3,634.00;1,474.50
Jun 8, 2023 11:00 PM;Jun 9, 2023 12:00 AM;4,205.00;2,160.25;1,965.25;7,737.50;3.00;112.00;0.00;6,554.25;1,634.75;6,978.00;1,822.75;1,479.25
Jun 9, 2023 12:00 AM;Jun 9, 2023 1:00 AM;4,060.50;2,159.00;1,856.25;7,100.25;37.50;113.75;0.00;6,342.25;1,365.75;6,773.00;223.00;1,519.25
